light_id,x,y,z,status,hits,bounce0_nodes,bounce1_nodes,contributions
60862,-0.192,1.809,0.245,SCENE_VALID,1,1,0,0
60863,-0.385,2.150,-0.385,SCENE_VALID,1,1,0,0
60864,0.019,2.036,0.371,SCENE_VALID,1,1,0,0
60865,0.393,1.813,-0.209,SCENE_VALID,1,1,0,0
60866,0.161,2.157,-0.042,SCENE_VALID,1,1,1,0
60867,-0.321,2.024,0.271,SCENE_VALID,1,1,1,0
60868,-0.307,1.817,-0.394,SCENE_VALID,1,1,0,0
60869,0.180,2.164,0.357,SCENE_VALID,1,1,0,0
60870,0.389,2.014,-0.172,SCENE_VALID,1,1,0,0
60871,-0.002,1.822,-0.077,SCENE_VALID,1,1,0,0
60872,-0.390,2.170,0.300,SCENE_VALID,1,1,0,0
60873,-0.176,2.003,-0.399,SCENE_VALID,1,1,0,0
60874,0.310,1.827,0.336,SCENE_VALID,1,1,1,0
60875,0.316,2.175,-0.140,SCENE_VALID,1,1,0,0
60876,-0.165,1.991,-0.117,SCENE_VALID,1,1,0,0
60877,-0.392,1.833,0.322,SCENE_VALID,1,1,1,0
60878,-0.011,2.181,-0.400,SCENE_VALID,1,1,0,0
60879,0.386,1.981,0.316,SCENE_VALID,1,1,0,0
60880,0.188,1.840,-0.101,SCENE_VALID,1,1,0,0
60881,-0.301,2.185,-0.150,SCENE_VALID,0,0,0,0
60882,-0.326,1.969,0.345,SCENE_VALID,1,1,0,0
60883,0.153,1.847,-0.398,SCENE_VALID,1,1,1,0
60884,0.395,2.189,0.289,SCENE_VALID,1,1,0,0
60885,0.028,1.958,-0.066,SCENE_VALID,1,1,1,0
60886,-0.382,1.853,-0.188,SCENE_VALID,1,1,1,0
60887,-0.203,2.192,0.362,SCENE_VALID,1,1,1,0
60888,0.290,1.948,-0.391,SCENE_VALID,1,1,0,0
60889,0.334,1.862,0.263,SCENE_VALID,1,1,0,0
60890,-0.137,2.195,-0.025,SCENE_VALID,1,1,1,0
60891,-0.397,1.936,-0.218,SCENE_VALID,1,1,1,0
60892,-0.042,1.870,0.377,SCENE_VALID,1,1,0,0
60893,0.377,2.197,-0.382,SCENE_VALID,1,1,0,0
60894,0.215,1.927,0.231,SCENE_VALID,1,1,0,0
60895,-0.281,1.879,0.010,SCENE_VALID,1,1,0,0
60896,-0.343,2.199,-0.252,SCENE_VALID,1,1,0,0
60897,0.124,1.915,0.388,SCENE_VALID,1,1,0,0
60898,0.398,1.888,-0.368,SCENE_VALID,1,1,0,0
60899,0.058,2.200,0.201,SCENE_VALID,1,1,1,0
60900,-0.372,1.906,0.051,SCENE_VALID,1,1,1,0
60901,-0.226,1.897,-0.278,SCENE_VALID,1,1,0,0
60902,0.268,2.200,0.396,SCENE_VALID,1,1,1,0
60903,0.349,1.897,-0.352,SCENE_VALID,1,1,1,0
60904,-0.108,1.907,0.164,SCENE_VALID,0,0,0,0
60905,-0.400,2.200,0.086,SCENE_VALID,1,1,1,0
60906,-0.072,1.887,-0.306,SCENE_VALID,1,1,0,0
60907,0.366,1.917,0.399,SCENE_VALID,1,1,1,0
60908,0.240,2.199,-0.331,SCENE_VALID,1,1,0,0
60909,-0.258,1.878,0.131,SCENE_VALID,1,1,0,0
60910,-0.357,1.928,0.120,SCENE_VALID,1,1,0,0
60911,0.095,2.197,-0.328,SCENE_VALID,1,1,0,0
60912,0.400,1.869,0.400,SCENE_VALID,1,1,1,0
60913,0.088,1.938,-0.310,SCENE_VALID,1,1,0,0
60914,-0.360,2.195,0.098,SCENE_VALID,1,1,1,0
60915,-0.250,1.861,0.159,SCENE_VALID,1,1,0,0
60916,0.245,1.948,-0.347,SCENE_VALID,1,1,1,0
60917,0.363,2.192,0.396,SCENE_VALID,1,1,1,0
60918,-0.082,1.854,-0.287,SCENE_VALID,1,1,0,0
60919,-0.400,1.960,0.057,SCENE_VALID,1,1,0,0
60920,-0.102,2.189,0.190,SCENE_VALID,0,0,0,0
60921,0.354,1.846,-0.365,SCENE_VALID,1,1,0,0
60922,0.263,1.970,0.390,SCENE_VALID,1,1,0,0
60923,-0.234,2.184,-0.256,SCENE_VALID,1,1,1,0
60924,-0.370,1.839,0.022,SCENE_VALID,1,1,1,0
60925,0.065,1.982,0.226,SCENE_VALID,1,1,0,0
60926,0.399,2.180,-0.378,SCENE_VALID,1,1,0,0
60927,0.118,1.833,0.379,SCENE_VALID,1,1,1,0
60928,-0.346,1.993,-0.228,SCENE_VALID,1,1,0,0
60929,-0.273,2.175,-0.019,SCENE_VALID,1,1,0,0
60930,0.220,1.827,0.254,SCENE_VALID,1,1,0,1
60931,0.375,2.003,-0.390,SCENE_VALID,1,1,0,0
60932,-0.052,2.169,0.367,SCENE_VALID,1,1,1,0
60933,-0.398,1.822,-0.193,SCENE_VALID,1,1,1,0
60934,-0.131,2.015,-0.054,SCENE_VALID,1,1,1,0
60935,0.339,2.163,0.285,SCENE_VALID,1,1,0,0
60936,0.285,1.817,-0.396,SCENE_VALID,1,1,1,0
60937,-0.209,2.026,0.348,SCENE_VALID,1,1,1,0
60938,-0.379,2.156,-0.161,SCENE_VALID,1,1,0,0
60939,0.035,1.813,-0.095,SCENE_VALID,1,1,1,0
60940,0.396,2.038,0.308,SCENE_VALID,0,0,0,0
60941,0.146,2.149,-0.400,SCENE_VALID,1,1,0,0
60942,-0.330,1.809,0.329,SCENE_VALID,1,1,0,0
60943,-0.295,2.048,-0.123,SCENE_VALID,1,1,0,0
60944,0.194,2.142,-0.129,SCENE_VALID,1,1,0,0
60945,0.384,1.806,0.333,SCENE_VALID,1,1,1,0
60946,-0.021,2.058,-0.399,SCENE_VALID,1,1,0,0
60947,-0.393,2.133,0.304,SCENE_VALID,1,1,0,0
60948,-0.159,1.804,-0.089,SCENE_VALID,1,1,0,0
60949,0.322,2.070,-0.167,SCENE_VALID,1,1,0,0
60950,0.306,2.125,0.351,SCENE_VALID,1,1,0,0
60951,-0.182,1.802,-0.395,SCENE_VALID,1,1,0,0
60952,-0.388,2.079,0.280,SCENE_VALID,1,1,0,0
60953,0.004,2.116,-0.048,SCENE_VALID,1,1,0,0
60954,0.391,1.801,-0.198,SCENE_VALID,1,1,0,0
60955,0.171,2.089,0.369,SCENE_VALID,1,1,1,0
60956,-0.312,2.107,-0.388,SCENE_VALID,1,1,0,0
60957,-0.315,1.800,0.249,SCENE_VALID,1,1,0,0
60958,0.167,2.100,-0.013,SCENE_VALID,1,1,1,0
60959,0.392,2.098,-0.233,SCENE_VALID,1,1,0,0
60960,0.009,1.800,0.381,SCENE_VALID,1,1,1,0
60961,-0.387,2.109,-0.376,SCENE_VALID,1,1,1,0
60962,-0.186,2.087,0.221,SCENE_VALID,1,1,0,0
60963,0.303,1.801,0.028,SCENE_VALID,1,1,0,0
60964,0.325,2.119,-0.261,SCENE_VALID,0,0,0,0
60965,-0.155,2.077,0.392,SCENE_VALID,1,1,1,0
60966,-0.394,1.802,-0.363,SCENE_VALID,1,1,0,0
60967,-0.026,2.127,0.185,SCENE_VALID,0,0,0,0
60968,0.383,2.067,0.063,SCENE_VALID,1,1,0,0
60969,0.198,1.804,-0.291,SCENE_VALID,1,1,1,0
60970,-0.292,2.135,0.397,SCENE_VALID,1,1,0,0
60971,-0.332,2.056,-0.343,SCENE_VALID,1,1,0,0
60972,0.142,1.806,0.153,SCENE_VALID,1,1,0,0
60973,0.397,2.144,0.104,SCENE_VALID,1,1,0,0
60974,0.040,2.046,-0.314,SCENE_VALID,1,1,0,0
60975,-0.378,1.810,0.400,SCENE_VALID,1,1,1,0
60976,-0.213,2.151,-0.324,SCENE_VALID,1,1,1,0
60977,0.282,2.034,0.114,SCENE_VALID,1,1,0,0
60978,0.341,1.813,0.137,SCENE_VALID,1,1,1,0
60979,-0.126,2.158,-0.338,SCENE_VALID,1,1,1,0
60980,-0.398,2.023,0.399,SCENE_VALID,1,1,1,0
60981,-0.056,1.818,-0.298,SCENE_VALID,1,1,1,0
60982,0.373,2.165,0.080,SCENE_VALID,1,1,0,0
60983,0.224,2.013,0.175,SCENE_VALID,0,0,0,0
60984,-0.270,1.823,-0.355,SCENE_VALID,1,1,1,0
60985,-0.348,2.170,0.394,SCENE_VALID,1,1,1,0
60986,0.113,2.001,-0.274,SCENE_VALID,1,1,0,0
60987,0.399,1.828,0.039,SCENE_VALID,1,1,0,0
60988,0.070,2.176,0.206,SCENE_VALID,0,0,0,0
60989,-0.368,1.990,-0.372,SCENE_VALID,1,1,0,0
60990,-0.238,1.834,0.386,SCENE_VALID,1,1,0,0
60991,0.260,2.181,-0.242,SCENE_VALID,0,0,0,0
60992,0.355,1.978,0.004,SCENE_VALID,1,1,1,0
60993,-0.097,1.841,0.241,SCENE_VALID,1,1,1,0
60994,-0.400,2.186,-0.384,SCENE_VALID,1,1,1,0
60995,-0.086,1.968,0.373,SCENE_VALID,1,1,0,0
60996,0.361,1.847,-0.213,SCENE_VALID,1,1,0,0
60997,0.249,2.190,-0.037,SCENE_VALID,1,1,0,0
60998,-0.247,1.957,0.268,SCENE_VALID,1,1,1,0
60999,-0.362,1.855,-0.393,SCENE_VALID,1,1,1,0
61000,0.084,2.193,0.359,SCENE_VALID,1,1,0,0
61001,0.400,1.946,-0.177,SCENE_VALID,1,1,0,0
61002,0.100,1.863,-0.072,SCENE_VALID,1,1,0,0
61003,-0.355,2.196,0.297,SCENE_VALID,1,1,1,0
61004,-0.262,1.936,-0.398,SCENE_VALID,1,1,0,0
61005,0.236,1.872,0.339,SCENE_VALID,1,1,1,0
61006,0.368,2.198,-0.145,SCENE_VALID,1,1,1,0
61007,-0.067,1.924,-0.113,SCENE_VALID,1,1,1,0
61008,-0.399,1.880,0.319,SCENE_VALID,1,1,1,0
61009,-0.113,2.199,-0.400,SCENE_VALID,1,1,0,0
61010,0.347,1.915,0.319,SCENE_VALID,1,1,0,0
61011,0.272,1.889,-0.105,SCENE_VALID,1,1,0,0
61012,-0.222,2.200,-0.146,SCENE_VALID,0,0,0,0
61013,-0.374,1.905,0.343,SCENE_VALID,1,1,1,0
61014,0.054,1.899,-0.398,SCENE_VALID,1,1,0,0
61015,0.398,2.200,0.292,SCENE_VALID,1,1,0,0
61016,0.129,1.895,-0.071,SCENE_VALID,1,1,1,0
61017,-0.340,1.908,-0.184,SCENE_VALID,1,1,0,0
61018,-0.284,2.200,0.359,SCENE_VALID,1,1,0,0
61019,0.211,1.886,-0.392,SCENE_VALID,1,1,0,0
61020,0.379,1.919,0.267,SCENE_VALID,1,1,0,0
61021,-0.037,2.199,-0.030,SCENE_VALID,1,1,0,0
61022,-0.396,1.876,-0.214,SCENE_VALID,1,1,1,0
61023,-0.142,1.929,0.376,SCENE_VALID,1,1,1,0
61024,0.331,2.197,-0.383,SCENE_VALID,1,1,1,0
61025,0.293,1.868,0.235,SCENE_VALID,1,1,0,0
61026,-0.199,1.939,0.005,SCENE_VALID,1,1,1,0
61027,-0.384,2.195,-0.248,SCENE_VALID,1,1,0,0
61028,0.023,1.860,0.386,SCENE_VALID,1,1,1,0
61029,0.394,1.950,-0.370,SCENE_VALID,1,1,0,0
61030,0.157,2.192,0.205,SCENE_VALID,0,0,0,0
61031,-0.323,1.852,0.047,SCENE_VALID,1,1,0,0
61032,-0.305,1.961,-0.275,SCENE_VALID,1,1,0,0
61033,0.184,2.188,0.395,SCENE_VALID,1,1,1,0
61034,0.387,1.845,-0.355,SCENE_VALID,1,1,0,0
61035,-0.007,1.973,0.174,SCENE_VALID,1,1,0,0
61036,-0.391,2.184,0.081,SCENE_VALID,1,1,1,0
61037,-0.170,1.838,-0.299,SCENE_VALID,1,1,0,0
61038,0.313,1.983,0.399,SCENE_VALID,1,1,1,0
61039,0.313,2.180,-0.337,SCENE_VALID,1,1,0,0
61040,-0.172,1.832,0.136,SCENE_VALID,1,1,0,0
61041,-0.391,1.994,0.115,SCENE_VALID,1,1,1,0
61042,-0.007,2.174,-0.325,SCENE_VALID,1,1,1,0
61043,0.388,1.826,0.400,SCENE_VALID,1,1,0,0
61044,0.185,2.006,-0.313,SCENE_VALID,1,1,0,0
61045,-0.304,2.169,0.102,SCENE_VALID,1,1,0,0
61046,-0.322,1.821,0.154,SCENE_VALID,1,1,0,0
61047,0.157,2.016,-0.344,SCENE_VALID,1,1,1,0
61048,0.394,2.162,0.397,SCENE_VALID,1,1,0,0
61049,0.024,1.816,-0.290,SCENE_VALID,1,1,1,0
61050,-0.384,2.028,0.062,SCENE_VALID,1,1,1,0
61051,-0.197,2.155,0.186,SCENE_VALID,0,0,0,0
61052,0.293,1.812,-0.363,SCENE_VALID,1,1,0,0
61053,0.331,2.039,0.391,SCENE_VALID,1,1,0,0
61054,-0.144,2.149,-0.260,SCENE_VALID,1,1,0,0
61055,-0.396,1.808,0.027,SCENE_VALID,1,1,1,0
61056,-0.038,2.049,0.222,SCENE_VALID,1,1,1,0
61057,0.380,2.140,-0.377,SCENE_VALID,1,1,0,0
61058,0.211,1.806,0.381,SCENE_VALID,1,1,0,0
61059,-0.284,2.061,-0.232,SCENE_VALID,1,1,0,0
61060,-0.339,2.133,-0.014,SCENE_VALID,1,1,0,0
61061,0.128,1.803,0.250,SCENE_VALID,1,1,0,0
61062,0.398,2.071,-0.389,SCENE_VALID,1,1,0,0
61063,0.051,2.123,0.368,SCENE_VALID,1,1,0,0
61064,-0.374,1.802,-0.197,SCENE_VALID,1,1,1,0
61065,-0.223,2.082,-0.049,SCENE_VALID,1,1,0,0
61066,0.271,2.115,0.281,SCENE_VALID,1,1,1,0
61067,0.347,1.801,-0.395,SCENE_VALID,1,1,1,0
61068,-0.115,2.091,0.350,SCENE_VALID,1,1,1,0
61069,-0.399,2.106,-0.166,SCENE_VALID,0,0,0,0
61070,-0.068,1.800,-0.090,SCENE_VALID,1,1,0,0
61071,0.369,2.101,0.305,SCENE_VALID,1,1,0,0
61072,0.236,2.096,-0.400,SCENE_VALID,1,1,0,0
61073,-0.261,1.800,0.332,SCENE_VALID,1,1,0,0
61074,-0.354,2.111,-0.127,SCENE_VALID,0,0,0,0
61075,0.099,2.086,-0.124,SCENE_VALID,1,1,0,0
61076,0.400,1.801,0.330,SCENE_VALID,1,1,1,0
61077,0.081,2.119,-0.400,SCENE_VALID,1,1,0,0
61078,-0.362,2.075,0.307,SCENE_VALID,1,1,0,0
61079,-0.247,1.802,-0.094,SCENE_VALID,1,1,0,0
61080,0.251,2.128,-0.163,SCENE_VALID,1,1,1,0
61081,0.361,2.065,0.349,SCENE_VALID,1,1,0,0
61082,-0.086,1.804,-0.396,SCENE_VALID,1,1,1,0
61083,-0.400,2.137,0.284,SCENE_VALID,1,1,0,0
61084,-0.097,2.055,-0.053,SCENE_VALID,1,1,1,0
61085,0.356,1.807,-0.194,SCENE_VALID,1,1,0,0
61086,0.260,2.144,0.367,SCENE_VALID,1,1,0,0
61087,-0.237,2.043,-0.389,SCENE_VALID,1,1,1,0
61088,-0.367,1.810,0.253,SCENE_VALID,1,1,0,3
61089,0.069,2.152,-0.018,SCENE_VALID,1,1,0,0
61090,0.399,2.033,-0.229,SCENE_VALID,1,1,0,0
61091,0.111,1.814,0.380,SCENE_VALID,1,1,1,0
61092,-0.348,2.159,-0.378,SCENE_VALID,1,1,0,0
61093,-0.270,2.023,0.225,SCENE_VALID,0,0,0,0
61094,0.226,1.818,0.024,SCENE_VALID,1,1,0,0
61095,0.373,2.165,-0.257,SCENE_VALID,1,1,0,0
61096,-0.056,2.010,0.391,SCENE_VALID,1,1,0,0
61097,-0.398,1.823,-0.365,SCENE_VALID,1,1,0,0
61098,-0.127,2.172,0.189,SCENE_VALID,0,0,0,0
61099,0.341,2.000,0.058,SCENE_VALID,1,1,0,0
61100,0.283,1.829,-0.288,SCENE_VALID,1,1,1,0
61101,-0.212,2.177,0.397,SCENE_VALID,1,1,0,0
61102,-0.378,1.988,-0.346,SCENE_VALID,1,1,0,0
61103,0.039,1.835,0.158,SCENE_VALID,1,1,0,0
61104,0.397,2.182,0.099,SCENE_VALID,1,1,1,0
61105,0.140,1.977,-0.311,SCENE_VALID,1,1,0,0
61106,-0.332,1.842,0.400,SCENE_VALID,1,1,1,0
61107,-0.292,2.186,-0.327,SCENE_VALID,1,1,0,0
61108,0.201,1.967,0.119,SCENE_VALID,0,0,0,0
61109,0.383,1.849,0.133,SCENE_VALID,1,1,0,0
61110,-0.025,2.190,-0.335,SCENE_VALID,1,1,1,0
61111,-0.395,1.955,0.399,SCENE_VALID,1,1,1,0
61112,-0.155,1.856,-0.301,SCENE_VALID,1,1,0,0
61113,0.324,2.193,0.085,SCENE_VALID,1,1,1,0
61114,0.301,1.945,0.171,SCENE_VALID,1,1,0,0
61115,-0.186,1.864,-0.353,SCENE_VALID,1,1,0,0
61116,-0.387,2.196,0.395,SCENE_VALID,1,1,0,0
61117,0.012,1.933,-0.277,SCENE_VALID,1,1,0,0
61118,0.392,1.872,0.044,SCENE_VALID,1,1,0,0
61119,0.168,2.198,0.202,SCENE_VALID,0,0,0,0
61120,-0.314,1.923,-0.371,SCENE_VALID,1,1,1,0
61121,-0.312,1.881,0.387,SCENE_VALID,1,1,1,0
61122,0.174,2.199,-0.246,SCENE_VALID,1,1,0,0
61123,0.391,1.914,0.009,SCENE_VALID,1,1,1,0
61124,0.005,1.891,0.237,SCENE_VALID,1,1,0,0
61125,-0.389,2.200,-0.382,SCENE_VALID,1,1,0,0
61126,-0.183,1.903,0.375,SCENE_VALID,1,1,1,0
61127,0.306,1.900,-0.217,SCENE_VALID,1,1,0,0
61128,0.320,2.200,-0.033,SCENE_VALID,1,1,0,0
61129,-0.158,1.894,0.264,SCENE_VALID,1,1,1,0
61130,-0.394,1.910,-0.392,SCENE_VALID,1,1,0,0
61131,-0.019,2.199,0.361,SCENE_VALID,1,1,0,0
61132,0.384,1.884,-0.181,SCENE_VALID,1,1,0,0
61133,0.195,1.920,-0.067,SCENE_VALID,1,1,0,0
61134,-0.297,2.198,0.294,SCENE_VALID,1,1,1,0
61135,-0.330,1.875,-0.398,SCENE_VALID,1,1,0,0
61136,0.146,1.930,0.341,SCENE_VALID,1,1,0,0
61137,0.396,2.197,-0.149,SCENE_VALID,1,1,0,0
61138,0.035,1.867,-0.108,SCENE_VALID,1,1,1,0
61139,-0.380,1.941,0.316,SCENE_VALID,1,1,0,0
61140,-0.209,2.194,-0.400,SCENE_VALID,1,1,1,0
61141,0.285,1.859,0.322,SCENE_VALID,1,1,0,0
61142,0.338,1.951,-0.110,SCENE_VALID,1,1,0,0
61143,-0.130,2.191,-0.141,SCENE_VALID,0,0,0,0
61144,-0.398,1.851,0.340,SCENE_VALID,1,1,0,0
61145,-0.049,1.963,-0.399,SCENE_VALID,1,1,0,0
61146,0.375,2.188,0.295,SCENE_VALID,1,1,1,0
61147,0.221,1.843,-0.076,SCENE_VALID,1,1,1,0
61148,-0.275,1.973,-0.179,SCENE_VALID,1,1,0,0
61149,-0.346,2.184,0.357,SCENE_VALID,1,1,0,0
61150,0.117,1.837,-0.393,SCENE_VALID,1,1,1,0
61151,0.399,1.984,0.270,SCENE_VALID,1,1,1,0
61152,0.066,2.179,-0.035,SCENE_VALID,1,1,1,0
61153,-0.370,1.831,-0.210,SCENE_VALID,1,1,1,0
61154,-0.235,1.996,0.374,SCENE_VALID,1,1,1,0
61155,0.263,2.174,-0.385,SCENE_VALID,1,1,1,0
61156,0.353,1.825,0.238,SCENE_VALID,1,1,0,0
61157,-0.101,2.007,0.000,SCENE_VALID,1,1,1,0
61158,-0.400,2.167,-0.244,SCENE_VALID,1,1,0,0
61159,-0.079,1.820,0.385,SCENE_VALID,1,1,0,0
61160,0.363,2.019,-0.374,SCENE_VALID,1,1,1,0
61161,0.246,2.161,0.209,SCENE_VALID,0,0,0,0
61162,-0.252,1.815,0.035,SCENE_VALID,1,1,0,0
61163,-0.361,2.029,-0.271,SCENE_VALID,1,1,0,0
61164,0.088,2.155,0.393,SCENE_VALID,1,1,1,0
61165,0.400,1.811,-0.357,SCENE_VALID,1,1,1,0
61166,0.095,2.040,0.179,SCENE_VALID,1,1,0,0
61167,-0.357,2.147,0.076,SCENE_VALID,1,1,1,0
61168,-0.256,1.808,-0.296,SCENE_VALID,1,1,0,0
61169,0.239,2.051,0.399,SCENE_VALID,1,1,0,0
61170,0.366,2.140,-0.340,SCENE_VALID,1,1,0,0
61171,-0.074,1.805,0.141,SCENE_VALID,0,0,0,0
61172,-0.400,2.061,0.111,SCENE_VALID,1,1,0,0
61173,-0.109,2.131,-0.322,SCENE_VALID,1,1,0,0
61174,0.349,1.803,0.400,SCENE_VALID,1,1,1,0
61175,0.269,2.073,-0.316,SCENE_VALID,1,1,0,0
61176,-0.228,2.123,0.107,SCENE_VALID,1,1,0,0
61177,-0.373,1.801,0.150,SCENE_VALID,1,1,0,0
61178,0.058,2.083,-0.342,SCENE_VALID,1,1,0,0
61179,0.399,2.114,0.398,SCENE_VALID,1,1,1,0
61180,0.125,1.800,-0.293,SCENE_VALID,1,1,1,0
61181,-0.342,2.092,0.067,SCENE_VALID,1,1,1,0
61182,-0.279,2.104,0.182,SCENE_VALID,0,0,0,0
61183,0.214,1.800,-0.361,SCENE_VALID,1,1,0,0
61184,0.377,2.103,0.392,SCENE_VALID,1,1,1,0
61185,-0.044,2.095,-0.264,SCENE_VALID,1,1,1,0
61186,-0.397,1.800,0.032,SCENE_VALID,1,1,1,0
61187,-0.138,2.112,0.218,SCENE_VALID,1,1,0,0
61188,0.335,2.084,-0.375,SCENE_VALID,1,1,1,0
61189,0.291,1.801,0.382,SCENE_VALID,1,1,0,0
61190,-0.202,2.121,-0.236,SCENE_VALID,1,1,0,0
61191,-0.383,2.074,-0.009,SCENE_VALID,1,1,1,0
61192,0.027,1.803,0.246,SCENE_VALID,1,1,1,0
61193,0.395,2.130,-0.387,SCENE_VALID,1,1,0,0
61194,0.153,2.064,0.370,SCENE_VALID,1,1,0,0
61195,-0.325,1.805,-0.202,SCENE_VALID,1,1,1,0
61196,-0.300,2.137,-0.045,SCENE_VALID,1,1,1,0
61197,0.188,2.053,0.278,SCENE_VALID,1,1,1,0
61198,0.386,1.807,-0.395,SCENE_VALID,1,1,1,0
61199,-0.014,2.146,0.353,SCENE_VALID,1,1,1,0
61200,-0.392,2.042,-0.170,SCENE_VALID,1,1,0,0
61201,-0.166,1.811,-0.085,SCENE_VALID,1,1,0,0
61202,0.317,2.153,0.302,SCENE_VALID,1,1,1,0
61203,0.311,2.031,-0.399,SCENE_VALID,1,1,0,0
61204,-0.176,1.815,0.335,SCENE_VALID,1,1,1,0
61205,-0.390,2.160,-0.132,SCENE_VALID,0,0,0,0
61206,-0.003,2.020,-0.119,SCENE_VALID,1,1,0,0
61207,0.389,1.819,0.327,SCENE_VALID,1,1,1,0
61208,0.181,2.167,-0.400,SCENE_VALID,1,1,0,0
61209,-0.307,2.010,0.310,SCENE_VALID,1,1,1,0
61210,-0.319,1.824,-0.098,SCENE_VALID,1,1,0,0
61211,0.160,2.172,-0.158,SCENE_VALID,0,0,0,0
61212,0.393,1.997,0.346,SCENE_VALID,1,1,0,0
61213,0.017,1.830,-0.397,SCENE_VALID,1,1,1,0
61214,-0.385,2.178,0.287,SCENE_VALID,1,1,0,0
61215,-0.193,1.987,-0.058,SCENE_VALID,1,1,0,0
61216,0.298,1.836,-0.190,SCENE_VALID,1,1,0,0
61217,0.329,2.183,0.365,SCENE_VALID,1,1,0,0
61218,-0.148,1.976,-0.390,SCENE_VALID,1,1,0,0
61219,-0.395,1.843,0.257,SCENE_VALID,1,1,1,0
61220,-0.033,2.187,-0.023,SCENE_VALID,1,1,0,0
61221,0.381,1.964,-0.225,SCENE_VALID,1,1,0,0
61222,0.205,1.849,0.378,SCENE_VALID,1,1,1,0
61223,-0.286,2.191,-0.379,SCENE_VALID,1,1,0,0
61224,-0.337,1.954,0.229,SCENE_VALID,0,0,0,0
61225,0.132,1.858,0.019,SCENE_VALID,1,1,1,0
61226,0.398,2.194,-0.253,SCENE_VALID,1,1,0,0
61227,0.047,1.942,0.390,SCENE_VALID,1,1,0,0
61228,-0.375,1.865,-0.367,SCENE_VALID,1,1,1,0
61229,-0.219,2.196,0.194,SCENE_VALID,0,0,0,0
61230,0.277,1.932,0.054,SCENE_VALID,1,1,1,0
61231,0.345,1.874,-0.284,SCENE_VALID,1,1,0,0
61232,-0.119,2.198,0.396,SCENE_VALID,1,1,0,0
61233,-0.399,1.923,-0.348,SCENE_VALID,1,1,1,0
61234,-0.064,1.883,0.162,SCENE_VALID,0,0,0,0
61235,0.370,2.199,0.094,SCENE_VALID,0,0,0,0
61236,0.230,1.912,-0.308,SCENE_VALID,1,1,1,0
61237,-0.264,1.891,0.400,SCENE_VALID,1,1,0,0
61238,-0.352,2.200,-0.330,SCENE_VALID,1,1,0,0
61239,0.106,1.902,0.123,SCENE_VALID,0,0,0,0
61240,0.400,1.902,0.128,SCENE_VALID,1,1,0,0
61241,0.077,2.200,-0.332,SCENE_VALID,1,1,0,0
61242,-0.365,1.892,0.399,SCENE_VALID,1,1,0,0
61243,-0.244,1.911,-0.305,SCENE_VALID,1,1,0,0
61244,0.254,2.199,0.090,SCENE_VALID,0,0,0,0
61245,0.360,1.883,0.167,SCENE_VALID,1,1,1,0
61246,-0.090,1.921,-0.351,SCENE_VALID,1,1,0,0
61247,-0.400,2.198,0.395,SCENE_VALID,1,1,0,0
61248,-0.093,1.875,-0.281,SCENE_VALID,1,1,1,0
61249,0.358,1.932,0.049,SCENE_VALID,1,1,0,0
61250,0.255,2.196,0.198,SCENE_VALID,1,1,0,0
61251,-0.241,1.865,-0.369,SCENE_VALID,1,1,1,0
61252,-0.365,1.942,0.388,SCENE_VALID,1,1,1,0
61253,0.076,2.194,-0.250,SCENE_VALID,1,1,0,0
61254,0.400,1.858,0.014,SCENE_VALID,1,1,1,0
61255,0.107,1.954,0.233,SCENE_VALID,1,1,0,0
61256,-0.352,2.191,-0.381,SCENE_VALID,1,1,0,0
61257,-0.267,1.850,0.376,SCENE_VALID,1,1,0,0
61258,0.230,1.964,-0.221,SCENE_VALID,1,1,0,0
61259,0.371,2.187,-0.028,SCENE_VALID,1,1,0,0
61260,-0.060,1.843,0.260,SCENE_VALID,1,1,0,0
61261,-0.399,1.974,-0.392,SCENE_VALID,1,1,0,0
61262,-0.123,2.183,0.363,SCENE_VALID,1,1,1,0
61263,0.343,1.837,-0.186,SCENE_VALID,1,1,0,0
61264,0.277,1.986,-0.063,SCENE_VALID,1,1,0,0
61265,-0.216,2.178,0.290,SCENE_VALID,1,1,0,0
61266,-0.377,1.830,-0.397,SCENE_VALID,1,1,1,0
61267,0.046,1.997,0.344,SCENE_VALID,1,1,1,0
61268,0.397,2.172,-0.154,SCENE_VALID,1,1,0,0
61269,0.136,1.825,-0.103,SCENE_VALID,1,1,0,0
61270,-0.336,2.009,0.313,SCENE_VALID,1,1,0,0
61271,-0.289,2.167,-0.400,SCENE_VALID,1,1,0,0
61272,0.204,1.819,0.324,SCENE_VALID,1,1,0,0
61273,0.381,2.020,-0.115,SCENE_VALID,1,1,0,0
61274,-0.030,2.161,-0.137,SCENE_VALID,1,1,0,0
61275,-0.395,1.815,0.337,SCENE_VALID,1,1,0,0
61276,-0.148,2.030,-0.399,SCENE_VALID,1,1,1,0
61277,0.327,2.153,0.299,SCENE_VALID,1,1,0,0
61278,0.298,1.811,-0.081,SCENE_VALID,1,1,0,0
61279,-0.190,2.042,-0.175,SCENE_VALID,0,0,0,0
61280,-0.386,2.146,0.355,SCENE_VALID,1,1,0,0
61281,0.016,1.807,-0.394,SCENE_VALID,1,1,0,0
61282,0.392,2.052,0.274,SCENE_VALID,1,1,1,0
61283,0.164,2.138,-0.040,SCENE_VALID,1,1,1,0
61284,-0.319,1.805,-0.206,SCENE_VALID,1,1,1,0
